hand_right_0_x,hand_right_1_x,hand_right_2_x,hand_right_3_x,hand_right_4_x,hand_right_5_x,hand_right_6_x,hand_right_7_x,hand_right_8_x,hand_right_9_x,hand_right_10_x,hand_right_11_x,hand_right_12_x,hand_right_13_x,hand_right_14_x,hand_right_15_x,hand_right_16_x,hand_right_17_x,hand_right_18_x,hand_right_19_x,hand_right_20_x,hand_right_0_y,hand_right_1_y,hand_right_2_y,hand_right_3_y,hand_right_4_y,hand_right_5_y,hand_right_6_y,hand_right_7_y,hand_right_8_y,hand_right_9_y,hand_right_10_y,hand_right_11_y,hand_right_12_y,hand_right_13_y,hand_right_14_y,hand_right_15_y,hand_right_16_y,hand_right_17_y,hand_right_18_y,hand_right_19_y,hand_right_20_y,mudra,hand_side,hand_left_0_x,hand_left_1_x,hand_left_2_x,hand_left_3_x,hand_left_4_x,hand_left_5_x,hand_left_6_x,hand_left_7_x,hand_left_8_x,hand_left_9_x,hand_left_10_x,hand_left_11_x,hand_left_12_x,hand_left_13_x,hand_left_14_x,hand_left_15_x,hand_left_16_x,hand_left_17_x,hand_left_18_x,hand_left_19_x,hand_left_20_x,hand_left_0_y,hand_left_1_y,hand_left_2_y,hand_left_3_y,hand_left_4_y,hand_left_5_y,hand_left_6_y,hand_left_7_y,hand_left_8_y,hand_left_9_y,hand_left_10_y,hand_left_11_y,hand_left_12_y,hand_left_13_y,hand_left_14_y,hand_left_15_y,hand_left_16_y,hand_left_17_y,hand_left_18_y,hand_left_19_y,hand_left_20_y,timestamp_ms
0.3568466603755951,0.42714715003967285,0.4993107318878174,0.6066731810569763,0.6621041297912598,0.6714387536048889,0.7957853078842163,0.8552678227424622,0.9004120826721191,0.6739230751991272,0.8086733222007751,0.8816221356391907,0.9192476272583008,0.6480523943901062,0.7536880970001221,0.7550401091575623,0.7117531895637512,0.6134045720100403,0.6877954006195068,0.6935279369354248,0.6571862101554871,0.4472985863685608,0.6170890927314758,0.7343832850456238,0.7902504205703735,0.6925466656684875,0.6037917733192444,0.6125258803367615,0.6052347421646118,0.6085900664329529,0.5012221932411194,0.4942414164543152,0.506503701210022,0.5247690081596375,0.4049249291419983,0.39409613609313965,0.40134626626968384,0.4054145812988281,0.3038569986820221,0.27508723735809326,0.2792557179927826,0.29159343242645264,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.4601280689239502,0.6329973936080933,0.739040195941925,0.7842137813568115,0.6890032291412354,0.6003142595291138,0.6082162261009216,0.6019623875617981,0.6038270592689514,0.49994513392448425,0.49128925800323486,0.5067331790924072,0.5271724462509155,0.40524932742118835,0.3893149495124817,0.3960517346858978,0.4054897427558899,0.3026465177536011,0.2746882736682892,0.2832726240158081,0.3051302134990692,0.6554994583129883,0.5704374313354492,0.4925062954425812,0.3796379268169403,0.3331730365753174,0.3328409492969513,0.20920807123184204,0.15087543427944183,0.10360805690288544,0.33510279655456543,0.19998975098133087,0.11941513419151306,0.07354861497879028,0.3609417974948883,0.2447231411933899,0.23676517605781555,0.2815276086330414,0.3962036371231079,0.3098986744880676,0.29811930656433105,0.3362343907356262,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.46233582496643066,0.6440571546554565,0.7493777871131897,0.7746052742004395,0.6894072890281677,0.6106886863708496,0.6098081469535828,0.6070619225502014,0.6042641401290894,0.5009608864784241,0.4957686960697174,0.5063158273696899,0.5192281007766724,0.4021834433078766,0.389664888381958,0.40269458293914795,0.40199995040893555,0.2968716621398926,0.28173184394836426,0.3061206042766571,0.32510313391685486,0.6232433319091797,0.5673635005950928,0.4777052700519562,0.38000598549842834,0.3214852213859558,0.33508095145225525,0.22666436433792114,0.15762588381767273,0.10543221235275269,0.32999148964881897,0.20201162993907928,0.12453551590442657,0.06945562362670898,0.3505127429962158,0.23366379737854004,0.259617418050766,0.3112722933292389,0.38240310549736023,0.2963021695613861,0.30636608600616455,0.3461765944957733,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.46915844082832336,0.641916811466217,0.7406814098358154,0.7810083031654358,0.6886366605758667,0.5938735008239746,0.6039262413978577,0.6014539003372192,0.6036694645881653,0.4933689534664154,0.48427537083625793,0.5009855628013611,0.5244143009185791,0.4022139310836792,0.38478296995162964,0.3978370726108551,0.41924166679382324,0.2963879406452179,0.2744055390357971,0.28589946031570435,0.3168472349643707,0.6373928785324097,0.5572456121444702,0.4883142113685608,0.3764086067676544,0.33492177724838257,0.3386557698249817,0.21578113734722137,0.15767750144004822,0.10481537878513336,0.34215131402015686,0.20916056632995605,0.12227444350719452,0.07315221428871155,0.36303991079330444,0.24961763620376587,0.23134714365005493,0.269224613904953,0.39314454793930054,0.3111990690231323,0.2975519001483917,0.3341236412525177,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
0.46915844082832336,0.641916811466217,0.7406814098358154,0.7810083031654358,0.6886366605758667,0.5938735008239746,0.6039262413978577,0.6014539003372192,0.6036694645881653,0.4933689534664154,0.48427537083625793,0.5009855628013611,0.5244143009185791,0.4022139310836792,0.38478296995162964,0.3978370726108551,0.41924166679382324,0.2963879406452179,0.2744055390357971,0.28589946031570435,0.3168472349643707,0.6373928785324097,0.5572456121444702,0.4883142113685608,0.3764086067676544,0.33492177724838257,0.3386557698249817,0.21578113734722137,0.15767750144004822,0.10481537878513336,0.34215131402015686,0.20916056632995605,0.12227444350719452,0.07315221428871155,0.36303991079330444,0.24961763620376587,0.23134714365005493,0.269224613904953,0.39314454793930054,0.3111990690231323,0.2975519001483917,0.3341236412525177,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
0.46915844082832336,0.641916811466217,0.7406814098358154,0.7810083031654358,0.6886366605758667,0.5938735008239746,0.6039262413978577,0.6014539003372192,0.6036694645881653,0.4933689534664154,0.48427537083625793,0.5009855628013611,0.5244143009185791,0.4022139310836792,0.38478296995162964,0.3978370726108551,0.41924166679382324,0.2963879406452179,0.2744055390357971,0.28589946031570435,0.3168472349643707,0.6373928785324097,0.5572456121444702,0.4883142113685608,0.3764086067676544,0.33492177724838257,0.3386557698249817,0.21578113734722137,0.15767750144004822,0.10481537878513336,0.34215131402015686,0.20916056632995605,0.12227444350719452,0.07315221428871155,0.36303991079330444,0.24961763620376587,0.23134714365005493,0.269224613904953,0.39314454793930054,0.3111990690231323,0.2975519001483917,0.3341236412525177,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
0.46233582496643066,0.6440571546554565,0.7493777871131897,0.7746052742004395,0.6894072890281677,0.6106886863708496,0.6098081469535828,0.6070619225502014,0.6042641401290894,0.5009608864784241,0.4957686960697174,0.5063158273696899,0.5192281007766724,0.4021834433078766,0.389664888381958,0.40269458293914795,0.40199995040893555,0.2968716621398926,0.28173184394836426,0.3061206042766571,0.32510313391685486,0.6232433319091797,0.5673635005950928,0.4777052700519562,0.38000598549842834,0.3214852213859558,0.33508095145225525,0.22666436433792114,0.15762588381767273,0.10543221235275269,0.32999148964881897,0.20201162993907928,0.12453551590442657,0.06945562362670898,0.3505127429962158,0.23366379737854004,0.259617418050766,0.3112722933292389,0.38240310549736023,0.2963021695613861,0.30636608600616455,0.3461765944957733,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.36152738332748413,0.42719870805740356,0.5017948746681213,0.6034445762634277,0.6552789807319641,0.6742487549781799,0.7956357002258301,0.8538144826889038,0.8968795537948608,0.6767442226409912,0.8094604015350342,0.8826732635498047,0.9216112494468689,0.6507923603057861,0.7527787089347839,0.7548181414604187,0.7136132121086121,0.6170680522918701,0.688334047794342,0.6906464099884033,0.6532859802246094,0.4464991092681885,0.6158270835876465,0.7346439957618713,0.7947056293487549,0.7006639242172241,0.6057476997375488,0.611612856388092,0.6038419008255005,0.6085988283157349,0.5015248656272888,0.4936625361442566,0.5075098276138306,0.529029905796051,0.40349316596984863,0.39612600207328796,0.4044405221939087,0.4072948098182678,0.30293595790863037,0.27964505553245544,0.28562071919441223,0.29824545979499817,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
0.6592659950256348,0.5760562419891357,0.49583715200424194,0.37941011786460876,0.3264979422092438,0.3342548608779907,0.20897480845451355,0.14826270937919617,0.10072173178195953,0.33199983835220337,0.1986527144908905,0.12186846137046814,0.07750283181667328,0.3580368757247925,0.24747145175933838,0.24877402186393738,0.2940290570259094,0.3929336667060852,0.3155258595943451,0.3075767755508423,0.34184396266937256,0.5410431623458862,0.3745914101600647,0.2624419331550598,0.2228247970342636,0.31899315118789673,0.39084163308143616,0.383257657289505,0.3933115005493164,0.3912390470504761,0.4918177127838135,0.49875375628471375,0.4876473546028137,0.47068357467651367,0.5882601737976074,0.5981732606887817,0.5983902215957642,0.600665807723999,0.6875965595245361,0.717903733253479,0.7123900651931763,0.6993459463119507,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
0.45287781953811646,0.6232244968414307,0.7373620867729187,0.7868490815162659,0.6872700452804565,0.6067346930503845,0.6165356636047363,0.6074639558792114,0.6094341278076172,0.5048931837081909,0.4978993535041809,0.5117369294166565,0.5317478179931641,0.4092463254928589,0.39449578523635864,0.3970247507095337,0.3998028635978699,0.3109809160232544,0.27686816453933716,0.27981486916542053,0.2950913608074188,0.6534261703491211,0.5718138217926025,0.49886366724967957,0.3874838948249817,0.33358219265937805,0.33497607707977295,0.20967763662338257,0.14836560189723969,0.10072992742061615,0.3302655816078186,0.19615916907787323,0.11950512230396271,0.07465924322605133,0.35316625237464905,0.24481581151485443,0.24784645438194275,0.29900431632995605,0.3865072727203369,0.3068313002586365,0.29991790652275085,0.33962544798851013,ardhapataka,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
